PassengerId,Pclass,Name,Sex,Age,SibSp,Parch,Fare,Embarked,Survived,Cabin
,1.0,"LeRoy, Miss. Bertha",female,30.0,0.0,0.0,106.425,C,1.0,
539.0,3.0,"Risien, Mr. Samuel Beard",male,,0.0,0.0,14.5,S,0.0,
540.0,1.0,"Frolicher, Miss. Hedwig Margaritha",female,22.0,0.0,2.0,49.5,C,1.0,B39
541.0,1.0,"Crosby, Miss. Harriet R",female,36.0,0.0,2.0,71.0,S,1.0,B22
542.0,3.0,"Andersson, Miss. Ingeborg Constanzia",,9.0,4.0,2.0,31.275,S,0.0,
543.0,3.0,"Andersson, Miss. Sigrid Elisabeth",female,11.0,4.0,2.0,31.275,S,0.0,
544.0,2.0,"Beane, Mr. Edward",male,32.0,1.0,0.0,26.0,S,1.0,
545.0,1.0,"Douglas, Mr. Walter Donald",male,50.0,1.0,0.0,106.425,C,0.0,C86
546.0,1.0,"Nicholson, Mr. Arthur Ernest",male,64.0,0.0,0.0,26.0,S,0.0,
547.0,2.0,"Beane, Mrs. Edward (Ethel Clarke)",female,19.0,1.0,0.0,26.0,S,1.0,
548.0,2.0,"Padro y Manent, Mr. Julian",male,,0.0,0.0,13.8625,C,1.0,
549.0,3.0,"Goldsmith, Mr. Frank John",male,33.0,1.0,1.0,20.525,S,0.0,
550.0,2.0,"Davies, Master. John Morgan Jr",male,8.0,1.0,1.0,36.75,S,1.0,
551.0,1.0,"Thayer, Mr. John Borland Jr",male,17.0,0.0,2.0,110.8833,C,1.0,C70
552.0,2.0,"Sharp, Mr. Percival James R",male,27.0,0.0,0.0,26.0,S,0.0,
553.0,3.0,"O'Brien, Mr. Timothy",male,,0.0,0.0,7.8292,Q,0.0,
554.0,3.0,"Leeni, Mr. Fahim (""Philip Zenni"")",male,22.0,0.0,0.0,7.225,C,1.0,
555.0,3.0,"Ohman, Miss. Velin",female,22.0,0.0,0.0,7.775,S,1.0,
556.0,1.0,"Wright, Mr. George",male,62.0,0.0,0.0,26.55,S,0.0,
557.0,1.0,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",female,48.0,1.0,0.0,39.6,C,1.0,A16
558.0,1.0,"Robbins, Mr. Victor",male,,0.0,0.0,227.525,C,0.0,
559.0,1.0,"Taussig, Mrs. Emil (Tillie Mandelbaum)",female,39.0,1.0,1.0,79.65,S,1.0,E67
560.0,3.0,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,36.0,1.0,0.0,17.4,S,1.0,
561.0,3.0,"Morrow, Mr. Thomas Rowan",male,,0.0,0.0,7.75,Q,0.0,
562.0,3.0,"Sivic, Mr. Husein",male,40.0,0.0,0.0,,S,0.0,
563.0,2.0,"Norman, Mr. Robert Douglas",male,28.0,0.0,0.0,13.5,S,0.0,
564.0,3.0,"Simmons, Mr. John",male,,0.0,0.0,8.05,S,0.0,
565.0,3.0,"Meanwell, Miss. (Marion Ogden)",female,,0.0,0.0,8.05,S,0.0,
566.0,3.0,"Davies, Mr. Alfred J",male,24.0,2.0,0.0,24.15,S,0.0,
567.0,3.0,"Stoytcheff, Mr. Ilia",male,19.0,0.0,0.0,7.8958,S,0.0,
568.0,,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,29.0,0.0,4.0,21.075,S,0.0,
569.0,3.0,"Doharr, Mr. Tannous",male,,0.0,0.0,7.2292,C,0.0,
570.0,3.0,"Jonsson, Mr. Carl",male,32.0,0.0,0.0,7.8542,S,1.0,
571.0,2.0,"Harris, Mr. George",male,62.0,0.0,0.0,10.5,S,1.0,
572.0,1.0,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",female,53.0,2.0,0.0,51.4792,S,1.0,C101
573.0,1.0,"Flynn, Mr. John Irwin (""Irving"")",male,36.0,0.0,0.0,26.3875,S,1.0,E25
574.0,3.0,"Kelly, Miss. Mary",female,,0.0,0.0,7.75,Q,1.0,
575.0,3.0,"Rush, Mr. Alfred George John",male,16.0,0.0,0.0,8.05,S,0.0,
576.0,3.0,"Patchett, Mr. George",male,19.0,0.0,0.0,14.5,S,0.0,
577.0,2.0,"Garside, Miss. Ethel",female,34.0,0.0,0.0,13.0,S,1.0,
578.0,1.0,"Silvey, Mrs. William Baird (Alice Munger)",female,39.0,1.0,0.0,55.9,S,1.0,E44
579.0,3.0,"Caram, Mrs. Joseph (Maria Elias)",female,,1.0,0.0,14.4583,C,0.0,
580.0,3.0,"Jussila, Mr. Eiriik",male,32.0,0.0,0.0,7.925,S,1.0,
581.0,2.0,"Christy, Miss. Julie Rachel",female,25.0,1.0,1.0,30.0,S,1.0,
582.0,1.0,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,39.0,1.0,1.0,110.8833,C,1.0,C68
583.0,2.0,"Downton, Mr. William James",male,54.0,0.0,0.0,26.0,S,0.0,
584.0,1.0,"Ross, Mr. John Hugo",male,,,0.0,40.125,C,0.0,A10
585.0,3.0,"Paulner, Mr. Uscher",male,,0.0,0.0,8.7125,C,0.0,
586.0,1.0,"Taussig, Miss. Ruth",female,18.0,0.0,2.0,79.65,S,1.0,E68
587.0,2.0,"Jarvis, Mr. John Denzil",male,47.0,0.0,0.0,15.0,S,0.0,
588.0,1.0,"Frolicher-Stehli, Mr. Maxmillian",male,60.0,1.0,1.0,79.2,C,1.0,B41
589.0,3.0,"Gilinski, Mr. Eliezer",male,22.0,0.0,0.0,8.05,S,0.0,
590.0,3.0,"Murdlin, Mr. Joseph",male,,0.0,0.0,8.05,S,0.0,
591.0,3.0,"Rintamaki, Mr. Matti",male,35.0,0.0,0.0,7.125,S,0.0,
592.0,1.0,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,52.0,1.0,0.0,78.2667,C,1.0,D20
593.0,3.0,"Elsbury, Mr. William James",male,47.0,0.0,0.0,7.25,S,0.0,
594.0,3.0,"Bourke, Miss. Mary",female,,0.0,2.0,7.75,Q,0.0,
595.0,2.0,"Chapman, Mr. John Henry",male,37.0,1.0,0.0,26.0,S,0.0,
596.0,3.0,"Van Impe, Mr. Jean Baptiste",male,36.0,1.0,1.0,24.15,S,0.0,
597.0,2.0,"Leitch, Miss. Jessie Wills",female,,0.0,0.0,33.0,S,1.0,
598.0,3.0,"Johnson, Mr. Alfred",male,49.0,0.0,0.0,0.0,S,0.0,
599.0,3.0,"Boulos, Mr. Hanna",male,,0.0,0.0,7.225,C,0.0,
600.0,1.0,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,49.0,1.0,0.0,56.9292,C,1.0,A20
601.0,2.0,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",female,24.0,2.0,1.0,27.0,S,1.0,
602.0,3.0,"Slabenoff, Mr. Petco",male,,0.0,0.0,7.8958,S,0.0,
603.0,1.0,"Harrington, Mr. Charles H",male,,0.0,0.0,42.4,S,0.0,
604.0,3.0,"Torber, Mr. Ernst William",male,44.0,0.0,0.0,8.05,S,0.0,
605.0,1.0,"Homer, Mr. Harry (""Mr E Haven"")",male,35.0,0.0,0.0,26.55,,1.0,
606.0,3.0,"Lindell, Mr. Edvard Bengtsson",male,36.0,1.0,0.0,15.55,S,0.0,
607.0,3.0,"Karaic, Mr. Milan",male,30.0,0.0,0.0,7.8958,S,0.0,
608.0,1.0,"Daniel, Mr. Robert Williams",male,27.0,0.0,0.0,30.5,S,1.0,
609.0,2.0,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",female,22.0,1.0,2.0,41.5792,C,1.0,
610.0,1.0,"Shutes, Miss. Elizabeth W",female,40.0,0.0,,153.4625,S,1.0,C125
611.0,3.0,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",female,39.0,1.0,5.0,31.275,S,0.0,
612.0,3.0,"Jardin, Mr. Jose Neto",male,,,0.0,7.05,S,0.0,
613.0,3.0,"Murphy, Miss. Margaret Jane",female,,1.0,0.0,15.5,Q,1.0,
614.0,3.0,"Horgan, Mr. John",male,,0.0,0.0,7.75,Q,0.0,
615.0,3.0,"Brocklebank, Mr. William Alfred",male,35.0,0.0,0.0,8.05,S,0.0,
616.0,2.0,"Herman, Miss. Alice",female,24.0,1.0,2.0,65.0,S,1.0,
617.0,3.0,"Danbom, Mr. Ernst Gilbert",male,34.0,1.0,1.0,14.4,S,0.0,
618.0,3.0,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,26.0,1.0,0.0,16.1,S,0.0,
619.0,2.0,"Becker, Miss. Marion Louise",female,4.0,2.0,1.0,39.0,S,1.0,F4
620.0,2.0,"Gavey, Mr. Lawrence",male,26.0,0.0,0.0,10.5,S,0.0,
621.0,3.0,"Yasbeck, Mr. Antoni",male,27.0,,0.0,14.4542,C,0.0,
622.0,1.0,"Kimball, Mr. Edwin Nelson Jr",male,42.0,1.0,0.0,52.5542,S,1.0,D19
623.0,3.0,"Nakid, Mr. Sahid",male,20.0,1.0,1.0,15.7417,C,1.0,
624.0,3.0,"Hansen, Mr. Henry Damsgaard",male,21.0,0.0,0.0,7.8542,S,0.0,
625.0,3.0,"Bowen, Mr. David John ""Dai""",,21.0,0.0,0.0,16.1,S,0.0,
626.0,1.0,"Sutton, Mr. Frederick",male,61.0,0.0,0.0,32.3208,S,0.0,D50
627.0,2.0,"Kirkland, Rev. Charles Leonard",male,57.0,0.0,0.0,12.35,Q,0.0,
628.0,1.0,"Longley, Miss. Gretchen Fiske",female,21.0,0.0,0.0,77.9583,S,1.0,D9
629.0,3.0,"Bostandyeff, Mr. Guentcho",male,26.0,0.0,0.0,7.8958,S,0.0,
630.0,3.0,"O'Connell, Mr. Patrick D",male,,0.0,0.0,7.7333,Q,0.0,
631.0,1.0,"Barkworth, Mr. Algernon Henry Wilson",male,80.0,0.0,0.0,30.0,S,1.0,A23
632.0,3.0,"Lundahl, Mr. Johan Svensson",male,51.0,0.0,0.0,7.0542,S,0.0,
633.0,1.0,"Stahelin-Maeglin, Dr. Max",male,32.0,0.0,0.0,30.5,C,1.0,B50
634.0,1.0,"Parr, Mr. William Henry Marsh",male,,0.0,0.0,0.0,S,0.0,
635.0,3.0,"Skoog, Miss. Mabel",female,9.0,3.0,2.0,27.9,S,0.0,
636.0,2.0,"Davis, Miss. Mary",female,28.0,0.0,0.0,13.0,S,1.0,
637.0,3.0,"Leinonen, Mr. Antti Gustaf",male,32.0,0.0,0.0,7.925,S,0.0,
638.0,2.0,"Collyer, Mr. Harvey",male,31.0,1.0,1.0,26.25,S,0.0,
639.0,,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,41.0,0.0,5.0,39.6875,S,0.0,
640.0,3.0,"Thorneycroft, Mr. Percival",male,,1.0,0.0,16.1,,0.0,
641.0,3.0,"Jensen, Mr. Hans Peder",male,20.0,0.0,0.0,7.8542,S,0.0,
642.0,1.0,"Sagesser, Mlle. Emma",female,24.0,0.0,0.0,69.3,C,1.0,B35
643.0,3.0,"Skoog, Miss. Margit Elizabeth",female,2.0,3.0,2.0,27.9,S,0.0,
644.0,3.0,"Foo, Mr. Choong",male,,0.0,0.0,56.4958,S,1.0,
645.0,3.0,"Baclini, Miss. Eugenie",female,0.75,2.0,1.0,19.2583,C,1.0,
646.0,1.0,"Harper, Mr. Henry Sleeper",male,48.0,1.0,0.0,76.7292,C,1.0,D33
647.0,3.0,"Cor, Mr. Liudevit",male,19.0,0.0,0.0,7.8958,S,0.0,
648.0,1.0,"Simonius-Blumer, Col. Oberst Alfons",male,56.0,0.0,0.0,35.5,C,1.0,A26
649.0,3.0,"Willey, Mr. Edward",male,,0.0,0.0,7.55,S,0.0,
650.0,3.0,"Stanley, Miss. Amy Zillah Elsie",female,23.0,0.0,0.0,7.55,S,1.0,
651.0,3.0,"Mitkoff, Mr. Mito",male,,0.0,0.0,7.8958,S,0.0,
652.0,2.0,"Doling, Miss. Elsie",female,18.0,0.0,1.0,23.0,S,1.0,
653.0,3.0,"Kalvik, Mr. Johannes Halvorsen",male,21.0,0.0,0.0,8.4333,S,0.0,
654.0,3.0,"O'Leary, Miss. Hanora ""Norah""",female,,0.0,0.0,7.8292,Q,1.0,
655.0,3.0,"Hegarty, Miss. Hanora ""Nora""",female,18.0,0.0,0.0,6.75,Q,0.0,
656.0,2.0,"Hickman, Mr. Leonard Mark",male,24.0,2.0,0.0,73.5,,0.0,
657.0,3.0,"Radeff, Mr. Alexander",male,,0.0,0.0,7.8958,S,0.0,
658.0,3.0,"Bourke, Mrs. John (Catherine)",female,32.0,1.0,1.0,15.5,Q,0.0,
659.0,2.0,"Eitemiller, Mr. George Floyd",male,23.0,0.0,0.0,13.0,S,0.0,
660.0,1.0,"Newell, Mr. Arthur Webster",male,58.0,0.0,2.0,113.275,C,0.0,D48
661.0,1.0,"Frauenthal, Dr. Henry William",male,50.0,2.0,0.0,133.65,S,1.0,
662.0,3.0,"Badt, Mr. Mohamed",male,40.0,0.0,0.0,7.225,C,0.0,
663.0,1.0,"Colley, Mr. Edward Pomeroy",male,47.0,0.0,0.0,,S,0.0,E58
664.0,3.0,"Coleff, Mr. Peju",male,36.0,0.0,0.0,7.4958,S,0.0,
665.0,3.0,"Lindqvist, Mr. Eino William",male,20.0,1.0,0.0,7.925,S,1.0,
666.0,2.0,"Hickman, Mr. Lewis",male,32.0,2.0,0.0,73.5,S,0.0,
667.0,2.0,"Butler, Mr. Reginald Fenton",male,25.0,0.0,0.0,13.0,S,0.0,
668.0,3.0,"Rommetvedt, Mr. Knud Paust",male,,0.0,0.0,7.775,S,0.0,
669.0,3.0,"Cook, Mr. Jacob",male,43.0,0.0,0.0,8.05,S,0.0,
670.0,1.0,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",female,,1.0,0.0,52.0,S,1.0,C126
671.0,2.0,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",female,40.0,1.0,1.0,39.0,S,1.0,
672.0,1.0,"Davidson, Mr. Thornton",male,31.0,1.0,0.0,52.0,S,0.0,B71
673.0,2.0,"Mitchell, Mr. Henry Michael",male,70.0,0.0,0.0,10.5,S,0.0,
674.0,2.0,"Wilhelms, Mr. Charles",male,31.0,0.0,0.0,13.0,S,1.0,
675.0,2.0,"Watson, Mr. Ennis Hastings",male,,0.0,0.0,0.0,S,0.0,
676.0,3.0,"Edvardsson, Mr. Gustaf Hjalmar",male,18.0,0.0,0.0,7.775,S,0.0,
677.0,3.0,"Sawyer, Mr. Frederick Charles",male,24.5,0.0,0.0,8.05,S,0.0,
678.0,3.0,,female,18.0,0.0,0.0,9.8417,S,1.0,
679.0,3.0,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,43.0,1.0,6.0,46.9,S,0.0,
680.0,1.0,"Cardeza, Mr. Thomas Drake Martinez",male,36.0,0.0,1.0,512.3292,C,1.0,B51 B53 B55
681.0,3.0,"Peters, Miss. Katie",female,,0.0,0.0,8.1375,Q,0.0,
682.0,1.0,"Hassab, Mr. Hammad",male,27.0,0.0,0.0,76.7292,C,1.0,D49
683.0,3.0,"Olsvigen, Mr. Thor Anderson",male,20.0,0.0,0.0,9.225,S,0.0,
684.0,3.0,"Goodwin, Mr. Charles Edward",male,14.0,5.0,2.0,46.9,S,0.0,
685.0,2.0,"Brown, Mr. Thomas William Solomon",male,60.0,1.0,1.0,39.0,S,,
686.0,2.0,"Laroche, Mr. Joseph Philippe Lemercier",male,25.0,1.0,2.0,41.5792,C,0.0,
687.0,3.0,"Panula, Mr. Jaako Arnold",male,14.0,4.0,1.0,39.6875,S,0.0,
688.0,3.0,"Dakic, Mr. Branko",male,19.0,0.0,0.0,,S,0.0,
689.0,3.0,"Fischer, Mr. Eberhard Thelander",male,18.0,0.0,0.0,7.7958,S,0.0,
690.0,1.0,"Madill, Miss. Georgette Alexandra",female,15.0,0.0,1.0,211.3375,S,1.0,B5
691.0,1.0,"Dick, Mr. Albert Adrian",male,31.0,1.0,0.0,57.0,S,1.0,B20
692.0,3.0,"Karun, Miss. Manca",female,4.0,0.0,1.0,13.4167,C,1.0,
693.0,3.0,"Lam, Mr. Ali",male,,0.0,0.0,56.4958,S,1.0,
694.0,3.0,"Saad, Mr. Khalil",male,25.0,0.0,0.0,7.225,C,0.0,
695.0,1.0,"Weir, Col. John",male,60.0,0.0,0.0,26.55,S,0.0,
696.0,2.0,"Chapman, Mr. Charles Henry",male,52.0,0.0,0.0,,S,0.0,
697.0,3.0,"Kelly, Mr. James",male,44.0,0.0,0.0,,S,0.0,
698.0,3.0,"Mullens, Miss. Katherine ""Katie""",female,,0.0,0.0,7.7333,Q,1.0,
699.0,1.0,"Thayer, Mr. John Borland",male,49.0,1.0,1.0,110.8833,C,0.0,C68
700.0,3.0,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,42.0,0.0,0.0,7.65,S,0.0,F G63
701.0,1.0,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,18.0,1.0,0.0,227.525,C,1.0,C62 C64
702.0,1.0,"Silverthorne, Mr. Spencer Victor",male,35.0,0.0,0.0,26.2875,S,1.0,E24
703.0,3.0,"Barbara, Miss. Saiide",female,18.0,0.0,1.0,14.4542,C,0.0,
704.0,3.0,"Gallagher, Mr. Martin",male,25.0,0.0,0.0,7.7417,Q,0.0,
705.0,3.0,"Hansen, Mr. Henrik Juul",male,26.0,1.0,0.0,7.8542,S,0.0,
706.0,2.0,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",male,39.0,0.0,0.0,26.0,S,0.0,
707.0,2.0,"Kelly, Mrs. Florence ""Fannie""",female,45.0,0.0,0.0,13.5,S,1.0,
708.0,1.0,"Calderhead, Mr. Edward Pennington",male,42.0,0.0,0.0,26.2875,S,1.0,E24
709.0,1.0,,,22.0,0.0,0.0,151.55,S,1.0,
710.0,3.0,"Moubarek, Master. Halim Gonios (""William George"")",male,,1.0,1.0,15.2458,,1.0,
711.0,1.0,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,24.0,0.0,0.0,49.5042,C,1.0,C90
712.0,1.0,"Klaber, Mr. Herman",male,,0.0,0.0,26.55,S,0.0,C124
713.0,1.0,"Taylor, Mr. Elmer Zebley",male,48.0,1.0,0.0,52.0,S,1.0,C126
714.0,3.0,"Larsson, Mr. August Viktor",male,29.0,0.0,0.0,9.4833,S,0.0,
715.0,2.0,"Greenberg, Mr. Samuel",male,52.0,0.0,0.0,13.0,S,0.0,
716.0,3.0,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,19.0,0.0,0.0,7.65,S,0.0,F G73
717.0,1.0,"Endres, Miss. Caroline Louise",female,38.0,0.0,0.0,227.525,C,1.0,C45
,2.0,"Troutt, Miss. Edwina Celia ""Winnie""",female,27.0,0.0,0.0,10.5,S,1.0,E101
719.0,3.0,"McEvoy, Mr. Michael",male,,0.0,0.0,15.5,Q,0.0,
720.0,3.0,"Johnson, Mr. Malkolm Joackim",male,33.0,0.0,0.0,7.775,S,0.0,
721.0,2.0,"Harper, Miss. Annie Jessie ""Nina""",female,6.0,0.0,1.0,33.0,S,1.0,
722.0,3.0,"Jensen, Mr. Svend Lauritz",male,17.0,1.0,0.0,7.0542,S,0.0,
723.0,2.0,"Gillespie, Mr. William Henry",male,34.0,0.0,0.0,13.0,S,0.0,
724.0,2.0,"Hodges, Mr. Henry Price",male,50.0,0.0,0.0,13.0,S,0.0,
725.0,1.0,"Chambers, Mr. Norman Campbell",male,27.0,1.0,0.0,53.1,S,1.0,E8
726.0,3.0,"Oreskovic, Mr. Luka",male,20.0,0.0,0.0,8.6625,S,0.0,
727.0,2.0,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",female,30.0,3.0,0.0,21.0,S,1.0,
728.0,3.0,"Mannion, Miss. Margareth",female,,0.0,0.0,7.7375,Q,1.0,
729.0,2.0,"Bryhl, Mr. Kurt Arnold Gottfrid",male,25.0,1.0,0.0,26.0,S,0.0,
730.0,3.0,"Ilmakangas, Miss. Pieta Sofia",female,25.0,1.0,0.0,7.925,S,0.0,
731.0,1.0,"Allen, Miss. Elisabeth Walton",female,29.0,0.0,0.0,211.3375,S,1.0,B5
732.0,3.0,"Hassan, Mr. Houssein G N",male,11.0,0.0,0.0,18.7875,C,0.0,
,2.0,"Knight, Mr. Robert J",male,,0.0,0.0,0.0,S,0.0,
734.0,2.0,"Berriman, Mr. William John",male,23.0,0.0,0.0,13.0,S,0.0,
735.0,2.0,"Troupiansky, Mr. Moses Aaron",male,23.0,0.0,0.0,13.0,S,0.0,
736.0,3.0,"Williams, Mr. Leslie",male,28.5,0.0,0.0,16.1,S,0.0,
737.0,3.0,"Ford, Mrs. Edward (Margaret Ann Watson)",female,48.0,1.0,3.0,34.375,S,0.0,
738.0,1.0,"Lesurer, Mr. Gustave J",male,35.0,0.0,0.0,512.3292,C,1.0,B101
739.0,3.0,"Ivanoff, Mr. Kanio",male,,0.0,0.0,7.8958,S,0.0,
740.0,3.0,"Nankoff, Mr. Minko",male,,0.0,0.0,7.8958,S,0.0,
741.0,1.0,"Hawksford, Mr. Walter James",male,,0.0,0.0,30.0,S,1.0,D45
742.0,1.0,,male,36.0,1.0,0.0,78.85,S,0.0,C46
743.0,1.0,"Ryerson, Miss. Susan Parker ""Suzette""",female,21.0,2.0,2.0,262.375,C,1.0,B57 B59 B63 B66
744.0,3.0,"McNamee, Mr. Neal",male,24.0,1.0,0.0,16.1,S,0.0,
745.0,3.0,"Stranden, Mr. Juho",male,31.0,0.0,0.0,7.925,S,1.0,
746.0,1.0,"Crosby, Capt. Edward Gifford",male,70.0,1.0,1.0,71.0,S,0.0,B22
747.0,3.0,"Abbott, Mr. Rossmore Edward",male,16.0,1.0,1.0,20.25,S,0.0,
748.0,2.0,"Sinkkonen, Miss. Anna",female,30.0,0.0,0.0,13.0,S,1.0,
749.0,1.0,"Marvin, Mr. Daniel Warner",male,,1.0,0.0,53.1,S,0.0,D30
750.0,3.0,"Connaghton, Mr. Michael",male,,0.0,0.0,7.75,Q,0.0,
751.0,2.0,"Wells, Miss. Joan",female,4.0,1.0,1.0,23.0,S,1.0,
752.0,3.0,"Moor, Master. Meier",male,6.0,0.0,1.0,12.475,S,1.0,E121
753.0,3.0,"Vande Velde, Mr. Johannes Joseph",male,33.0,0.0,0.0,9.5,S,0.0,
754.0,3.0,"Jonkoff, Mr. Lalio",male,23.0,0.0,0.0,7.8958,S,0.0,
755.0,2.0,"Herman, Mrs. Samuel (Jane Laver)",female,48.0,1.0,2.0,65.0,S,1.0,
756.0,2.0,"Hamalainen, Master. Viljo",male,0.67,1.0,1.0,14.5,S,1.0,
757.0,3.0,"Carlsson, Mr. August Sigfrid",male,28.0,0.0,0.0,7.7958,S,0.0,
758.0,2.0,"Bailey, Mr. Percy Andrew",male,18.0,0.0,0.0,11.5,S,0.0,
759.0,3.0,"Theobald, Mr. Thomas Leonard",male,34.0,0.0,0.0,8.05,S,0.0,
760.0,1.0,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",female,33.0,0.0,0.0,86.5,S,1.0,B77
761.0,3.0,"Garfirth, Mr. John",male,,0.0,0.0,14.5,S,0.0,
762.0,3.0,"Nirva, Mr. Iisakki Antino Aijo",male,41.0,0.0,,7.125,S,0.0,
763.0,3.0,"Barah, Mr. Hanna Assi",,20.0,0.0,0.0,7.2292,C,1.0,
764.0,1.0,"Carter, Mrs. William Ernest (Lucile Polk)",female,36.0,1.0,2.0,120.0,S,1.0,B96 B98
765.0,3.0,"Eklund, Mr. Hans Linus",male,16.0,0.0,0.0,7.775,S,,
766.0,1.0,"Hogeboom, Mrs. John C (Anna Andrews)",female,51.0,1.0,0.0,77.9583,S,1.0,D11
767.0,1.0,"Brewe, Dr. Arthur Jackson",male,,0.0,0.0,39.6,C,0.0,
768.0,3.0,"Mangan, Miss. Mary",female,30.5,0.0,0.0,7.75,Q,0.0,
769.0,3.0,"Moran, Mr. Daniel J",male,,1.0,0.0,24.15,Q,0.0,
770.0,3.0,"Gronnestad, Mr. Daniel Danielsen",male,32.0,0.0,0.0,8.3625,S,0.0,
771.0,3.0,"Lievens, Mr. Rene Aime",male,24.0,0.0,0.0,9.5,S,0.0,
772.0,3.0,"Jensen, Mr. Niels Peder",male,48.0,0.0,0.0,7.8542,S,0.0,
773.0,2.0,"Mack, Mrs. (Mary)",female,57.0,0.0,0.0,10.5,S,0.0,E77
774.0,3.0,"Elias, Mr. Dibo",male,,0.0,0.0,7.225,C,0.0,
775.0,2.0,"Hocking, Mrs. Elizabeth (Eliza Needs)",female,54.0,1.0,3.0,23.0,S,1.0,
776.0,3.0,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,18.0,0.0,0.0,7.75,S,0.0,
777.0,3.0,"Tobin, Mr. Roger",male,,0.0,0.0,7.75,Q,0.0,F38
778.0,3.0,"Emanuel, Miss. Virginia Ethel",female,5.0,0.0,0.0,12.475,S,1.0,
779.0,3.0,"Kilgannon, Mr. Thomas J",male,,0.0,0.0,7.7375,Q,0.0,
780.0,1.0,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",female,43.0,0.0,1.0,211.3375,S,1.0,B3
781.0,3.0,"Ayoub, Miss. Banoura",female,13.0,0.0,0.0,7.2292,C,1.0,
782.0,1.0,"Dick, Mrs. Albert Adrian (Vera Gillespie)",female,17.0,1.0,0.0,57.0,S,1.0,B20
783.0,1.0,"Long, Mr. Milton Clyde",male,29.0,0.0,0.0,30.0,S,0.0,D6
784.0,3.0,"Johnston, Mr. Andrew G",male,,1.0,2.0,23.45,S,0.0,
785.0,3.0,"Ali, Mr. William",male,25.0,0.0,0.0,7.05,S,0.0,
786.0,3.0,"Harmer, Mr. Abraham (David Lishin)",male,25.0,0.0,0.0,7.25,S,0.0,
787.0,3.0,"Sjoblom, Miss. Anna Sofia",female,18.0,0.0,0.0,7.4958,S,1.0,
788.0,3.0,"Rice, Master. George Hugh",male,8.0,4.0,1.0,29.125,Q,0.0,
789.0,3.0,"Dean, Master. Bertram Vere",male,1.0,1.0,2.0,20.575,S,1.0,
790.0,1.0,"Guggenheim, Mr. Benjamin",male,46.0,0.0,0.0,79.2,C,0.0,B82 B84
791.0,3.0,"Keane, Mr. Andrew ""Andy""",male,,0.0,0.0,7.75,Q,0.0,
,2.0,"Gaskell, Mr. Alfred",male,16.0,0.0,0.0,26.0,S,0.0,
793.0,3.0,"Sage, Miss. Stella Anna",female,,8.0,2.0,69.55,S,0.0,
794.0,1.0,"Hoyt, Mr. William Fisher",male,,0.0,0.0,30.6958,C,0.0,
795.0,3.0,"Dantcheff, Mr. Ristiu",male,25.0,0.0,0.0,7.8958,S,0.0,
796.0,2.0,"Otter, Mr. Richard",male,39.0,0.0,0.0,13.0,S,0.0,
797.0,1.0,"Leader, Dr. Alice (Farnham)",female,49.0,0.0,0.0,25.9292,S,1.0,D17
798.0,3.0,"Osman, Mrs. Mara",female,31.0,0.0,0.0,8.6833,S,1.0,
799.0,3.0,"Ibrahim Shawah, Mr. Yousseff",male,30.0,0.0,0.0,7.2292,C,0.0,
800.0,3.0,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,30.0,1.0,1.0,24.15,S,0.0,
801.0,2.0,"Ponesell, Mr. Martin",,34.0,0.0,0.0,13.0,S,0.0,
802.0,2.0,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",female,31.0,1.0,1.0,26.25,S,1.0,
803.0,1.0,"Carter, Master. William Thornton II",male,11.0,,2.0,120.0,S,1.0,B96 B98
804.0,3.0,"Thomas, Master. Assad Alexander",male,0.42,0.0,1.0,8.5167,C,1.0,
805.0,3.0,"Hedman, Mr. Oskar Arvid",male,27.0,0.0,0.0,6.975,S,1.0,
806.0,3.0,"Johansson, Mr. Karl Johan",male,31.0,0.0,0.0,7.775,S,0.0,
